content,subject,topic,source_file,difficulty,word_count,complexity_score
"no: 1 | topic: Atom | description: Atom: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Atom,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 445 | topic: Wave Equation with Radiation Boundary | description: Wave Equation with Radiation Boundary: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Radiation Boundary,physics_topics_1000_unique.csv,easy,36,1.0
"no: 446 | topic: Wave Equation with Perfect Conductor Boundary | description: Wave Equation with Perfect Conductor Boundary: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Perfect Conductor Boundary,physics_topics_1000_unique.csv,easy,38,1.0
"no: 447 | topic: Maxwell's Equations in Spherical Shell | description: Maxwell's Equations in Spherical Shell: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Spherical Shell,physics_topics_1000_unique.csv,easy,36,1.0
"no: 448 | topic: Maxwell's Equations in Infinite Plane | description: Maxwell's Equations in Infinite Plane: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Infinite Plane,physics_topics_1000_unique.csv,easy,36,1.0
"no: 449 | topic: Maxwell's Equations in Long Solenoid | description: Maxwell's Equations in Long Solenoid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Long Solenoid,physics_topics_1000_unique.csv,easy,36,1.0
"no: 450 | topic: Maxwell's Equations in Toroid | description: Maxwell's Equations in Toroid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Toroid,physics_topics_1000_unique.csv,easy,34,1.0
"no: 451 | topic: Maxwell's Equations in Coaxial Cable | description: Maxwell's Equations in Coaxial Cable: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Coaxial Cable,physics_topics_1000_unique.csv,easy,36,1.0
"no: 452 | topic: Maxwell's Equations in Parallel Plate | description: Maxwell's Equations in Parallel Plate: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Parallel Plate,physics_topics_1000_unique.csv,easy,36,1.0
"no: 453 | topic: Maxwell's Equations in Cylindrical Cavity | description: Maxwell's Equations in Cylindrical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Cylindrical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 454 | topic: Maxwell's Equations in Rectangular Waveguide | description: Maxwell's Equations in Rectangular Waveguide: definition, governing equations, and typical applications. | example: Example: m=2 kg, v=3 m/s ⇒ K=½mv²=9 J; with F=10 N ⇒ a=5 m/s².",physics,Maxwell's Equations in Rectangular Waveguide,physics_topics_1000_unique.csv,easy,38,1.0
"no: 455 | topic: Maxwell's Equations in Fabry–Pérot Cavity | description: Maxwell's Equations in Fabry–Pérot Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Fabry–Pérot Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 456 | topic: Maxwell's Equations in Spherical Cavity | description: Maxwell's Equations in Spherical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Spherical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 457 | topic: Maxwell's Equations in Cylindrical Shell | description: Maxwell's Equations in Cylindrical Shell: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Cylindrical Shell,physics_topics_1000_unique.csv,easy,36,1.0
"no: 458 | topic: Maxwell's Equations in Spherical Capacitor | description: Maxwell's Equations in Spherical Capacitor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Spherical Capacitor,physics_topics_1000_unique.csv,easy,36,1.0
"no: 459 | topic: Maxwell's Equations in Coil Pair (Helmholtz) | description: Maxwell's Equations in Coil Pair (Helmholtz): definition, governing equations, and typical applications. | example: Ideal gas: pV=nRT. Example: n=1 mol, T=300 K, V=0.024 m³ ⇒ p≈1.04×10⁵ Pa.",physics,Maxwell's Equations in Coil Pair (Helmholtz),physics_topics_1000_unique.csv,easy,39,1.0
"no: 460 | topic: Maxwell's Equations in Dipole Field | description: Maxwell's Equations in Dipole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Dipole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 461 | topic: Maxwell's Equations in Quadrupole Field | description: Maxwell's Equations in Quadrupole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Quadrupole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 462 | topic: Maxwell's Equations in Vacuum | description: Maxwell's Equations in Vacuum: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Vacuum,physics_topics_1000_unique.csv,easy,34,1.0
"no: 463 | topic: Maxwell's Equations in Dielectric Medium | description: Maxwell's Equations in Dielectric Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Dielectric Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 464 | topic: Maxwell's Equations in Conducting Medium | description: Maxwell's Equations in Conducting Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Conducting Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 465 | topic: Maxwell's Equations in Anisotropic Medium | description: Maxwell's Equations in Anisotropic Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Anisotropic Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 466 | topic: Maxwell's Equations in Superconductor | description: Maxwell's Equations in Superconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Superconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 467 | topic: Maxwell's Equations in Plasma | description: Maxwell's Equations in Plasma: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Plasma,physics_topics_1000_unique.csv,easy,34,1.0
"no: 468 | topic: Maxwell's Equations in Semiconductor | description: Maxwell's Equations in Semiconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Semiconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 469 | topic: Maxwell's Equations in Ferromagnetic Material | description: Maxwell's Equations in Ferromagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Ferromagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 470 | topic: Maxwell's Equations in Paramagnetic Material | description: Maxwell's Equations in Paramagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Paramagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 471 | topic: Maxwell's Equations in Diamagnetic Material | description: Maxwell's Equations in Diamagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Diamagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 472 | topic: Maxwell's Equations in Metamaterial | description: Maxwell's Equations in Metamaterial: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations in Metamaterial,physics_topics_1000_unique.csv,easy,34,1.0
"no: 473 | topic: Maxwell's Equations with Dirichlet Boundary Conditions | description: Maxwell's Equations with Dirichlet Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Dirichlet Boundary Conditions,physics_topics_1000_unique.csv,medium,38,1.0
"no: 474 | topic: Maxwell's Equations with Neumann Boundary Conditions | description: Maxwell's Equations with Neumann Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Neumann Boundary Conditions,physics_topics_1000_unique.csv,medium,38,1.0
"no: 475 | topic: Maxwell's Equations with Periodic Boundary Conditions | description: Maxwell's Equations with Periodic Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Periodic Boundary Conditions,physics_topics_1000_unique.csv,medium,38,1.0
"no: 476 | topic: Maxwell's Equations with Mixed Boundary Conditions | description: Maxwell's Equations with Mixed Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Mixed Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 477 | topic: Maxwell's Equations with Radiation Boundary | description: Maxwell's Equations with Radiation Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Radiation Boundary,physics_topics_1000_unique.csv,easy,36,1.0
"no: 478 | topic: Maxwell's Equations with Perfect Conductor Boundary | description: Maxwell's Equations with Perfect Conductor Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Maxwell's Equations with Perfect Conductor Boundary,physics_topics_1000_unique.csv,easy,38,1.0
"no: 479 | topic: Schrödinger Equation in Spherical Shell | description: Schrödinger Equation in Spherical Shell: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Spherical Shell,physics_topics_1000_unique.csv,easy,31,1.0
"no: 480 | topic: Schrödinger Equation in Infinite Plane | description: Schrödinger Equation in Infinite Plane: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Infinite Plane,physics_topics_1000_unique.csv,easy,31,1.0
"no: 481 | topic: Schrödinger Equation in Long Solenoid | description: Schrödinger Equation in Long Solenoid: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Long Solenoid,physics_topics_1000_unique.csv,easy,31,1.0
"no: 482 | topic: Schrödinger Equation in Toroid | description: Schrödinger Equation in Toroid: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Toroid,physics_topics_1000_unique.csv,easy,29,1.0
"no: 483 | topic: Schrödinger Equation in Coaxial Cable | description: Schrödinger Equation in Coaxial Cable: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Coaxial Cable,physics_topics_1000_unique.csv,easy,31,1.0
"no: 484 | topic: Schrödinger Equation in Parallel Plate | description: Schrödinger Equation in Parallel Plate: definition, governing equations, and typical applications. | example: λ=h/p. Example: p=1×10⁻²⁴ kg·m/s ⇒ λ≈6.63×10⁻¹⁰ m.",physics,Schrödinger Equation in Parallel Plate,physics_topics_1000_unique.csv,easy,31,1.0
